label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
thanks,0.3373381495475769,0.9192860126495361,1.159351086243987e-06,0.3940858840942383,0.8618702292442322,-0.07133607566356659,0.4000664949417114,0.7434022426605225,-0.1043923869729042,0.3452123701572418,0.6664397120475769,-0.13456663489341736,0.2768021523952484,0.6149765253067017,-0.16091659665107727,0.4190276265144348,0.5189266204833984,-0.05364672467112541,0.4537099301815033,0.3406619131565094,-0.09796092659235,0.47125595808029175,0.22981542348861694,-0.13085408508777618,0.48434269428253174,0.1295262575149536,-0.15465405583381653,0.3448157012462616,0.5043346285820007,-0.05292307585477829,0.3200298845767975,0.31124329566955566,-0.10771064460277557,0.2982727289199829,0.18904995918273926,-0.15020322799682617,0.2817569077014923,0.07732182741165161,-0.17531204223632812,0.27959203720092773,0.5376472473144531,-0.059014298021793365,0.24337193369865417,0.41773658990859985,-0.14033538103103638,0.2550909221172333,0.5434751510620117,-0.15741831064224243,0.2667638063430786,0.6412186622619629,-0.14641232788562775,0.2307673692703247,0.6022036075592041,-0.0702446848154068,0.19594697654247284,0.5224704742431641,-0.1403072476387024,0.21432816982269287,0.6049417853355408,-0.14578771591186523,0.23486338555812836,0.6778541207313538,-0.13333041965961456
thanks,0.3347604274749756,0.9189377427101135,1.1664623116303119e-06,0.3837954103946686,0.863726019859314,-0.07927585393190384,0.3875177204608917,0.7512341737747192,-0.11615324765443802,0.34047701954841614,0.6705788969993591,-0.1477069854736328,0.27449244260787964,0.6090426445007324,-0.17526128888130188,0.4078189730644226,0.5194007754325867,-0.0661965161561966,0.4406488239765167,0.3426709473133087,-0.11339759826660156,0.45401623845100403,0.23224171996116638,-0.1483498513698578,0.46399420499801636,0.13050106167793274,-0.17301109433174133,0.3354104459285736,0.5047805905342102,-0.06087636947631836,0.3077819347381592,0.3135807514190674,-0.11657652258872986,0.28093674778938293,0.19439178705215454,-0.15910230576992035,0.2611537277698517,0.08226147294044495,-0.1840575486421585,0.27175813913345337,0.5379219651222229,-0.062392763793468475,0.23071840405464172,0.4236290156841278,-0.14456751942634583,0.23827038705348969,0.545076310634613,-0.16286490857601166,0.24972295761108398,0.6413310766220093,-0.15287111699581146,0.22524729371070862,0.6008392572402954,-0.06952083110809326,0.1833859533071518,0.5281711220741272,-0.14059941470623016,0.19897842407226562,0.6094496250152588,-0.14689306914806366,0.2203291803598404,0.6821838617324829,-0.1347237080335617
thanks,0.33244073390960693,0.9271962642669678,1.1373308552720118e-06,0.3857840299606323,0.8675551414489746,-0.07511930167675018,0.39162981510162354,0.7526625394821167,-0.11089847981929779,0.3415069580078125,0.6749792098999023,-0.14250275492668152,0.275949090719223,0.6256963610649109,-0.1708020120859146,0.41531866788864136,0.5338014364242554,-0.06461280584335327,0.44854220747947693,0.354716956615448,-0.11197276413440704,0.46252182126045227,0.24213233590126038,-0.1465870440006256,0.47314804792404175,0.139478862285614,-0.1709020435810089,0.342085599899292,0.5200546979904175,-0.061539918184280396,0.3128710687160492,0.32852092385292053,-0.11863496154546738,0.2853076756000519,0.20540893077850342,-0.1619662344455719,0.2654883861541748,0.09049543738365173,-0.18749666213989258,0.2767855226993561,0.5531441569328308,-0.06468188762664795,0.23813171684741974,0.44163161516189575,-0.14657601714134216,0.24700665473937988,0.5612685084342957,-0.16436144709587097,0.2585754990577698,0.6562705636024475,-0.15417903661727905,0.22805356979370117,0.6151098608970642,-0.07305092364549637,0.18849033117294312,0.5418634414672852,-0.14223811030387878,0.2050125151872635,0.6224096417427063,-0.1467045098543167,0.22640204429626465,0.6942225098609924,-0.1336962878704071
thanks,0.34995681047439575,0.9463390111923218,1.1190745681233238e-06,0.416623592376709,0.8883370757102966,-0.06440974026918411,0.429023802280426,0.7714802026748657,-0.09596270322799683,0.37459778785705566,0.6911263465881348,-0.12563537061214447,0.3050829768180847,0.6434248089790344,-0.15183547139167786,0.44537031650543213,0.549387514591217,-0.05370795354247093,0.48139142990112305,0.364946573972702,-0.09774302691221237,0.4989943504333496,0.2512607276439667,-0.12785032391548157,0.510793924331665,0.14857998490333557,-0.14835821092128754,0.36768317222595215,0.5305978059768677,-0.05607861652970314,0.3407004475593567,0.33208560943603516,-0.11043672263622284,0.316637247800827,0.20650094747543335,-0.14865118265151978,0.2975028157234192,0.09394478797912598,-0.1690535545349121,0.30039483308792114,0.5616562366485596,-0.06396807730197906,0.26519596576690674,0.4463185966014862,-0.1452823281288147,0.27880287170410156,0.5739744901657104,-0.1584082841873169,0.2902412712574005,0.6746708154678345,-0.14296583831310272,0.24823875725269318,0.626065194606781,-0.07613842934370041,0.21514369547367096,0.5468380451202393,-0.14434130489826202,0.23398244380950928,0.6305601596832275,-0.1445649117231369,0.25431495904922485,0.7065292596817017,-0.12685875594615936
thanks,0.4890417456626892,1.0279834270477295,1.1608057093326352e-06,0.5875275135040283,0.9687131643295288,-0.05900869891047478,0.6371502876281738,0.8467894792556763,-0.08908776938915253,0.5724003314971924,0.7450065016746521,-0.11935620754957199,0.4972848892211914,0.6888670325279236,-0.14690929651260376,0.6362239122390747,0.6044512987136841,-0.045512888580560684,0.6897979378700256,0.41944190859794617,-0.091555655002594,0.7200304865837097,0.2973233163356781,-0.12250387668609619,0.7428444623947144,0.1902088224887848,-0.14255407452583313,0.5503976941108704,0.5825406908988953,-0.05326484143733978,0.5428110957145691,0.37091556191444397,-0.1096094623208046,0.5319381356239319,0.23048609495162964,-0.14748811721801758,0.5230743288993835,0.10905826091766357,-0.16642898321151733,0.4739314019680023,0.615667998790741,-0.06623732298612595,0.4695923328399658,0.4905652403831482,-0.15049602091312408,0.48692822456359863,0.624535858631134,-0.158293679356575,0.49477386474609375,0.7296299934387207,-0.13756662607192993,0.40879106521606445,0.6871238946914673,-0.08308717608451843,0.4060049057006836,0.6020436882972717,-0.1528157889842987,0.4310038089752197,0.6952881217002869,-0.14655715227127075,0.4463120102882385,0.7799749374389648,-0.12236598879098892
thanks,0.6238153576850891,1.1367770433425903,1.3972311307952623e-06,0.7431302070617676,1.099674105644226,-0.06504266709089279,0.8072934150695801,0.979283332824707,-0.0972488671541214,0.7584524154663086,0.8765235543251038,-0.13016220927238464,0.6855786442756653,0.8052434325218201,-0.1603836864233017,0.8017322421073914,0.6969092488288879,-0.052728213369846344,0.8681906461715698,0.49474847316741943,-0.10541246086359024,0.9064762592315674,0.3648437559604645,-0.13905885815620422,0.9339686632156372,0.24929839372634888,-0.16016913950443268,0.7079637050628662,0.6671688556671143,-0.060934778302907944,0.7125114798545837,0.44044044613838196,-0.12638117372989655,0.7063996195793152,0.2882756292819977,-0.16962401568889618,0.6979213356971741,0.15707403421401978,-0.18994024395942688,0.6231042146682739,0.6979122161865234,-0.07520698755979538,0.6241264939308167,0.5726209878921509,-0.17370116710662842,0.6472994685173035,0.7250163555145264,-0.1892651915550232,0.6608269810676575,0.842891275882721,-0.16925184428691864,0.5468927025794983,0.7746379375457764,-0.09331628680229187,0.557859480381012,0.7156100869178772,-0.17927560210227966,0.5907918214797974,0.8233838081359863,-0.18317091464996338,0.6146486401557922,0.9173118472099304,-0.1622466892004013
thanks,0.679675817489624,1.0915381908416748,1.3219340644354816e-06,0.7991787195205688,1.0478144884109497,-0.06483250856399536,0.8682816028594971,0.927599310874939,-0.09542915970087051,0.8274338245391846,0.8205783367156982,-0.12619759142398834,0.7735772728919983,0.7357335090637207,-0.15336686372756958,0.8692372441291809,0.6717473864555359,-0.0582963302731514,0.9430045485496521,0.4776076674461365,-0.11285395920276642,0.9791678786277771,0.3483778238296509,-0.1455034613609314,1.0050808191299438,0.23118415474891663,-0.16573350131511688,0.7786737084388733,0.6401565074920654,-0.06716310232877731,0.789032518863678,0.41542527079582214,-0.13560841977596283,0.7866858839988708,0.2654564082622528,-0.17677122354507446,0.7839466333389282,0.1343122124671936,-0.19571775197982788,0.6927925944328308,0.667053759098053,-0.08215417712926865,0.7089535593986511,0.5563116073608398,-0.18432721495628357,0.7337687611579895,0.7162500619888306,-0.19720561802387238,0.747011125087738,0.8360856771469116,-0.17518040537834167,0.6140929460525513,0.7382262945175171,-0.10103502869606018,0.634478747844696,0.6907682418823242,-0.18894900381565094,0.6680103540420532,0.8010296821594238,-0.19268275797367096,0.689741313457489,0.890743613243103,-0.17225199937820435
thanks,0.6544818878173828,1.0351040363311768,1.3450467122311238e-06,0.7618227601051331,0.9789204001426697,-0.06137522682547569,0.8216023445129395,0.8471777439117432,-0.09131394326686859,0.7643523216247559,0.7396165132522583,-0.1213139072060585,0.6916729807853699,0.6708027124404907,-0.1478724479675293,0.811047375202179,0.60041743516922,-0.053764257580041885,0.8758631944656372,0.40696048736572266,-0.10481088608503342,0.9126725196838379,0.27914953231811523,-0.13670721650123596,0.9397275447845459,0.16462749242782593,-0.15696735680103302,0.7215020060539246,0.5783032178878784,-0.06184908747673035,0.7235345840454102,0.3617953360080719,-0.12452125549316406,0.7162700295448303,0.21647948026657104,-0.1642681509256363,0.7089861035346985,0.08921593427658081,-0.183775395154953,0.6408530473709106,0.611825704574585,-0.07526040077209473,0.6445924043655396,0.4975681006908417,-0.16815446317195892,0.6683122515678406,0.646891176700592,-0.17838554084300995,0.6811617612838745,0.7592427134513855,-0.1572616994380951,0.5701721906661987,0.6858635544776917,-0.0925959125161171,0.5815521478652954,0.629894495010376,-0.1722717583179474,0.6162124872207642,0.7331613302230835,-0.17260873317718506,0.6393768787384033,0.8180634379386902,-0.15132062137126923
thanks,0.621796727180481,0.9465637803077698,1.1415577318985015e-06,0.7183593511581421,0.8782850503921509,-0.05888782814145088,0.7630869746208191,0.7440305948257446,-0.08570461720228195,0.7015278935432434,0.6446214914321899,-0.11324567347764969,0.6302199959754944,0.5802106857299805,-0.13665804266929626,0.7485959529876709,0.5032851696014404,-0.04348523169755936,0.7924953699111938,0.31226846575737,-0.09073838591575623,0.8147844076156616,0.18961355090141296,-0.12245742976665497,0.830011248588562,0.07763177156448364,-0.1451105922460556,0.6623038053512573,0.4862630069255829,-0.05341991409659386,0.6443782448768616,0.26999086141586304,-0.11335376650094986,0.6294729113578796,0.13449203968048096,-0.15493999421596527,0.6198722124099731,0.013589084148406982,-0.1782388538122177,0.5861635804176331,0.5244079232215881,-0.06914947926998138,0.5814275741577148,0.39152827858924866,-0.15823741257190704,0.6079910397529602,0.5413999557495117,-0.1662871241569519,0.6234440207481384,0.6506749391555786,-0.1464320868253708,0.5237039923667908,0.6022952198982239,-0.08930596709251404,0.5243204236030579,0.5296909809112549,-0.16690297424793243,0.5586466789245605,0.6273298859596252,-0.16771775484085083,0.5807768702507019,0.7059229016304016,-0.14906425774097443
thanks,0.5511306524276733,0.9073817729949951,1.072035502147628e-06,0.6304354667663574,0.8232580423355103,-0.0485331192612648,0.6579533219337463,0.6880857348442078,-0.0697222352027893,0.5971711277961731,0.5975450277328491,-0.09183667600154877,0.5305898785591125,0.5446036458015442,-0.11050204187631607,0.6622666716575623,0.4712335765361786,-0.030868936330080032,0.7005624175071716,0.2862624526023865,-0.07022882997989655,0.7197378873825073,0.16686129570007324,-0.09673517197370529,0.7347676753997803,0.06320852041244507,-0.11343004554510117,0.5797955393791199,0.45669788122177124,-0.03946126997470856,0.5637625455856323,0.2531741261482239,-0.08490614593029022,0.5501914024353027,0.12568742036819458,-0.11473820358514786,0.5432056784629822,0.014969438314437866,-0.1287437528371811,0.508887767791748,0.4933449625968933,-0.05351327732205391,0.4961065351963043,0.3743937015533447,-0.127409890294075,0.5163092613220215,0.4998452067375183,-0.13519048690795898,0.5290993452072144,0.6006875038146973,-0.11661898344755173,0.451753169298172,0.5660320520401001,-0.07102088630199432,0.4394998550415039,0.49229517579078674,-0.13386449217796326,0.46684280037879944,0.5752289295196533,-0.1298293024301529,0.48737818002700806,0.6519635915756226,-0.10875418037176132
thanks,0.38242268562316895,0.9254074096679688,9.388634225615533e-07,0.4521918296813965,0.8431156873703003,-0.05255252495408058,0.47023412585258484,0.7089136242866516,-0.07197851687669754,0.41925284266471863,0.6176979541778564,-0.09166788309812546,0.3569315969944,0.5672903656959534,-0.10818568617105484,0.49327635765075684,0.5090150237083435,-0.029625942930579185,0.5261930227279663,0.32583683729171753,-0.06501787900924683,0.5400629043579102,0.2139873504638672,-0.09016144275665283,0.5501675605773926,0.11312630772590637,-0.10712707787752151,0.41878366470336914,0.49353742599487305,-0.03272223472595215,0.40104883909225464,0.301807701587677,-0.07595217227935791,0.3826448619365692,0.1813458800315857,-0.10812608152627945,0.37164565920829773,0.07659837603569031,-0.12505875527858734,0.3525542616844177,0.5285381078720093,-0.04151737317442894,0.3298420310020447,0.4095096290111542,-0.11045674234628677,0.34056758880615234,0.5293633937835693,-0.12123482674360275,0.3493659198284149,0.6259981989860535,-0.10634263604879379,0.29887497425079346,0.5955301523208618,-0.05415104329586029,0.27703171968460083,0.5138199925422668,-0.11109097301959991,0.29246172308921814,0.5880767107009888,-0.10930976271629333,0.3078480362892151,0.6586807370185852,-0.09202855825424194
thanks,0.2910676598548889,1.0044025182724,1.0665120271369233e-06,0.3636866807937622,0.9442397356033325,-0.06890605390071869,0.3784382939338684,0.8283188939094543,-0.10154032707214355,0.32586658000946045,0.7449108958244324,-0.1313062310218811,0.26370909810066223,0.6893646121025085,-0.15780125558376312,0.3943880498409271,0.61226487159729,-0.05737756937742233,0.4181758165359497,0.427890419960022,-0.10405216366052628,0.42749497294425964,0.31301257014274597,-0.13642212748527527,0.43529778718948364,0.20745021104812622,-0.15852633118629456,0.315902978181839,0.5955875515937805,-0.05751333758234978,0.2856155037879944,0.4047034978866577,-0.11542725563049316,0.25806790590286255,0.277399480342865,-0.15667377412319183,0.2408333718776703,0.1623007357120514,-0.17901082336902618,0.2474265992641449,0.6269240379333496,-0.06375061720609665,0.20980723202228546,0.5190374255180359,-0.1497201919555664,0.21572041511535645,0.6500657796859741,-0.16611544787883759,0.2260751724243164,0.7539263367652893,-0.15223611891269684,0.19467538595199585,0.6916431188583374,-0.07435480505228043,0.1562277227640152,0.6237050294876099,-0.14826717972755432,0.17046961188316345,0.7121561765670776,-0.15234220027923584,0.19106526672840118,0.7896193861961365,-0.13668985664844513
thanks,0.27811864018440247,0.9390063881874084,9.117118224821752e-07,0.3278767764568329,0.8727682828903198,-0.06339508295059204,0.3373525142669678,0.7564480304718018,-0.09134987741708755,0.28810548782348633,0.6719896197319031,-0.11716955155134201,0.23242908716201782,0.6161620616912842,-0.1397472321987152,0.3562781512737274,0.5538968443870544,-0.04622481018304825,0.3681815266609192,0.3810034394264221,-0.08724146336317062,0.3701416552066803,0.27150964736938477,-0.115538090467453,0.3725494146347046,0.1745617389678955,-0.13369394838809967,0.28343239426612854,0.5411648154258728,-0.04387601464986801,0.24622106552124023,0.3655397295951843,-0.09233159571886063,0.21310189366340637,0.2547762989997864,-0.12639479339122772,0.19090816378593445,0.1531575322151184,-0.14346890151500702,0.22382569313049316,0.5737200975418091,-0.04780472815036774,0.17912881076335907,0.4740200638771057,-0.1197977066040039,0.18571579456329346,0.5837472081184387,-0.13583432137966156,0.19826391339302063,0.6725594997406006,-0.12431766837835312,0.1781579703092575,0.6344465017318726,-0.05609934777021408,0.13406240940093994,0.5696654915809631,-0.11428380012512207,0.14638540148735046,0.6332770586013794,-0.11755720525979996,0.16718870401382446,0.6942410469055176,-0.10401137173175812
thanks,0.3650015890598297,0.8048713207244873,9.663804121373687e-07,0.41357696056365967,0.7267301082611084,-0.05733678862452507,0.41827845573425293,0.6033440828323364,-0.07974562048912048,0.36632153391838074,0.5251460075378418,-0.10055315494537354,0.306586354970932,0.4760817885398865,-0.11768984794616699,0.4301949739456177,0.41831040382385254,-0.02940751053392887,0.44788849353790283,0.2558268904685974,-0.061640623956918716,0.4536011219024658,0.15355247259140015,-0.08741258084774017,0.4570455849170685,0.06305018067359924,-0.10583996772766113,0.3646981716156006,0.41134026646614075,-0.028911521658301353,0.33759620785713196,0.2417849749326706,-0.06908224523067474,0.31239059567451477,0.13320395350456238,-0.10307140648365021,0.2938309609889984,0.03422802686691284,-0.12277722358703613,0.30946460366249084,0.44331252574920654,-0.03503435105085373,0.27406901121139526,0.3415483832359314,-0.09839637577533722,0.28579676151275635,0.4427596628665924,-0.11504076421260834,0.2987542748451233,0.5233145356178284,-0.10736183077096939,0.2666822075843811,0.49951884150505066,-0.04568333923816681,0.23144280910491943,0.4338218569755554,-0.09845986217260361,0.25003525614738464,0.4954739511013031,-0.10303506255149841,0.27159249782562256,0.5526387691497803,-0.0931091383099556
thanks,0.38305142521858215,0.8156924247741699,9.42938356729428e-07,0.43434077501296997,0.7414847016334534,-0.06697501987218857,0.43974506855010986,0.6118867993354797,-0.09121624380350113,0.3909507393836975,0.5238875150680542,-0.11113753169775009,0.3333554267883301,0.46374356746673584,-0.12691165506839752,0.4554910659790039,0.42111456394195557,-0.041960883885622025,0.47624295949935913,0.25297749042510986,-0.07781825959682465,0.483486533164978,0.14962077140808105,-0.1053096279501915,0.4900047481060028,0.05650791525840759,-0.12479568272829056,0.3893415331840515,0.41359400749206543,-0.038419000804424286,0.36211270093917847,0.23622876405715942,-0.08217442780733109,0.3374949097633362,0.1246943473815918,-0.11700489372015,0.32143062353134155,0.024085670709609985,-0.1372157484292984,0.3308994174003601,0.4460243880748749,-0.042282313108444214,0.2990834414958954,0.3376873731613159,-0.11193742603063583,0.30940794944763184,0.4466600716114044,-0.12869836390018463,0.3200925290584564,0.5316228866577148,-0.12019354850053787,0.28523239493370056,0.5043007731437683,-0.05127110332250595,0.25235146284103394,0.4287480413913727,-0.1113620176911354,0.26947182416915894,0.5023689866065979,-0.11648949980735779,0.2871561646461487,0.5678677558898926,-0.10599612444639206
thanks,0.40777355432510376,0.8862608671188354,9.37252480071038e-07,0.4683772623538971,0.8030253052711487,-0.057664208114147186,0.4811190962791443,0.6652542352676392,-0.07787325978279114,0.4296875,0.5683752298355103,-0.09619808942079544,0.370299369096756,0.51014244556427,-0.1101871058344841,0.4977853000164032,0.4782935380935669,-0.029489662498235703,0.5205969214439392,0.3048945963382721,-0.06382233649492264,0.5285141468048096,0.19456812739372253,-0.08995503932237625,0.534160315990448,0.09744241833686829,-0.10809870809316635,0.4272763431072235,0.4691259264945984,-0.0296045932918787,0.402844101190567,0.28935888409614563,-0.07469585537910461,0.37996816635131836,0.169880211353302,-0.1102447509765625,0.36557063460350037,0.06464904546737671,-0.1294480413198471,0.36468935012817383,0.49979713559150696,-0.03625962510704994,0.3354281187057495,0.3971620202064514,-0.10509411990642548,0.3477373421192169,0.5111992359161377,-0.11889396607875824,0.3599860668182373,0.6001220941543579,-0.1066029965877533,0.3154069483280182,0.5551579594612122,-0.04743752256035805,0.2862376272678375,0.47844356298446655,-0.10451095551252365,0.30619093775749207,0.5510462522506714,-0.10562111437320709,0.3265487253665924,0.6163204908370972,-0.0910283550620079
thanks,0.4395262598991394,0.9448227286338806,1.0113702728631324e-06,0.5076327919960022,0.8674169778823853,-0.06315476447343826,0.5191141366958618,0.728341817855835,-0.08460590243339539,0.462189257144928,0.6283475756645203,-0.10325847566127777,0.4079625904560089,0.559662401676178,-0.11697043478488922,0.5405336022377014,0.5220808386802673,-0.034409817308187485,0.5717391967773438,0.3368798792362213,-0.07079289108514786,0.5840527415275574,0.21998509764671326,-0.09663933515548706,0.5919983386993408,0.11740925908088684,-0.11361528933048248,0.4639371633529663,0.5091105103492737,-0.032516758888959885,0.4363616704940796,0.3158383369445801,-0.07985053211450577,0.4118625223636627,0.189424067735672,-0.11468446999788284,0.3954704999923706,0.07889378070831299,-0.13184240460395813,0.39883553981781006,0.5423798561096191,-0.03756053000688553,0.3639427125453949,0.44105127453804016,-0.11252593249082565,0.3773455321788788,0.5599837303161621,-0.12775924801826477,0.39010071754455566,0.6544513702392578,-0.1137552484869957,0.34803786873817444,0.6041264533996582,-0.04707682877779007,0.314805805683136,0.5263730883598328,-0.10989296436309814,0.3328550159931183,0.6048287153244019,-0.11122056096792221,0.3537585437297821,0.6759501099586487,-0.0945797711610794
thanks,0.5036289095878601,0.9903733134269714,1.0928616802630131e-06,0.5893047451972961,0.9167720079421997,-0.05918290466070175,0.6151732206344604,0.7762103080749512,-0.08311989158391953,0.5433677434921265,0.674353301525116,-0.10652652382850647,0.4765866994857788,0.6152786612510681,-0.12538501620292664,0.6186815500259399,0.5533130764961243,-0.03314705938100815,0.6546627283096313,0.36258959770202637,-0.07195645570755005,0.6735115051269531,0.23959803581237793,-0.09807232767343521,0.6875950694084167,0.13237595558166504,-0.1152089461684227,0.5361919403076172,0.5367820262908936,-0.03696412220597267,0.5134769678115845,0.33247870206832886,-0.08771880716085434,0.4947485625743866,0.19764235615730286,-0.12197746336460114,0.48267295956611633,0.08324480056762695,-0.13831749558448792,0.4659245014190674,0.5697658658027649,-0.04734618961811066,0.4444398283958435,0.45368272066116333,-0.12594881653785706,0.4582401216030121,0.5799393653869629,-0.13522057235240936,0.4667023718357086,0.6820024251937866,-0.11572791635990143,0.4088907241821289,0.6362860798835754,-0.06215059012174606,0.392015278339386,0.5465092062950134,-0.12628211081027985,0.41460806131362915,0.629081666469574,-0.12257609516382217,0.43175673484802246,0.7068911790847778,-0.10134175419807434
thanks,0.5793625116348267,0.9849636554718018,1.1096973366875318e-06,0.678356945514679,0.9254875779151917,-0.056139230728149414,0.7377017140388489,0.7939252257347107,-0.0800231322646141,0.6807252764701843,0.6807758212089539,-0.10382058471441269,0.608371913433075,0.6185399889945984,-0.12397322058677673,0.7324166893959045,0.564195454120636,-0.03516576439142227,0.7838365435600281,0.3802320063114166,-0.07490741461515427,0.8110889792442322,0.25947627425193787,-0.10018770396709442,0.8323236107826233,0.15492036938667297,-0.11565370112657547,0.6492668986320496,0.5409176349639893,-0.04028655216097832,0.6437805891036987,0.33511948585510254,-0.09005752950906754,0.6343863606452942,0.19978150725364685,-0.12177162617444992,0.6284403800964355,0.08706247806549072,-0.13606777787208557,0.5759121775627136,0.5686144828796387,-0.05113084614276886,0.5741894841194153,0.45517733693122864,-0.1297314465045929,0.5898439884185791,0.5901110172271729,-0.1368691623210907,0.5967735052108765,0.6961681842803955,-0.1158616840839386,0.5117221474647522,0.6321601271629333,-0.06584113836288452,0.5159231424331665,0.5526028871536255,-0.130546435713768,0.5409872531890869,0.6458648443222046,-0.12514646351337433,0.555363118648529,0.7297194004058838,-0.1021864041686058
thanks,0.6488858461380005,1.019195318222046,1.3014155229029711e-06,0.7591681480407715,0.9769370555877686,-0.06418934464454651,0.8256936073303223,0.8537498712539673,-0.09603011608123779,0.7780565619468689,0.7435328364372253,-0.12776300311088562,0.7129062414169312,0.6640763878822327,-0.1559736430644989,0.8192760944366455,0.606427788734436,-0.053713612258434296,0.8853516578674316,0.4187413156032562,-0.10649926960468292,0.9235249757766724,0.2942027449607849,-0.13942113518714905,0.9521443843841553,0.1835964322090149,-0.15949545800685883,0.7326388955116272,0.5823605060577393,-0.06179377809166908,0.7407623529434204,0.3657517731189728,-0.1281309574842453,0.7406036853790283,0.22302457690238953,-0.16838817298412323,0.7375931143760681,0.10136806964874268,-0.1867123693227768,0.6524803638458252,0.6100167036056519,-0.07615295797586441,0.663776159286499,0.49479132890701294,-0.17564283311367035,0.6880917549133301,0.6499775052070618,-0.18555693328380585,0.6980544924736023,0.765776515007019,-0.16162872314453125,0.5792997479438782,0.6755855083465576,-0.0943380668759346,0.6044704914093018,0.5998951196670532,-0.17630824446678162,0.6346715092658997,0.7102530002593994,-0.17352111637592316,0.6473674774169922,0.8024188280105591,-0.14924032986164093
hello,0.42009416222572327,0.9330083131790161,-7.048405592513518e-08,0.5022096037864685,0.868120014667511,-0.046825606375932693,0.570999264717102,0.7420740127563477,-0.07555600255727768,0.5623547434806824,0.634848952293396,-0.10399577021598816,0.4905875623226166,0.5898301005363464,-0.13233564794063568,0.5181266069412231,0.5307865142822266,-0.06638167053461075,0.546369731426239,0.3415302038192749,-0.11419929563999176,0.5661678910255432,0.21871069073677063,-0.14090003073215485,0.5796430110931396,0.11813947558403015,-0.15697364509105682,0.44188228249549866,0.5145707726478577,-0.0669812262058258,0.4527852237224579,0.5510699152946472,-0.1453627347946167,0.45505258440971375,0.6858266592025757,-0.16036899387836456,0.46056994795799255,0.7770718932151794,-0.15117067098617554,0.37425553798675537,0.5367658138275146,-0.07043439149856567,0.3866416811943054,0.6150612235069275,-0.13468492031097412,0.40106457471847534,0.7283785343170166,-0.11855902522802353,0.41444817185401917,0.7963302731513977,-0.08934128284454346,0.31456243991851807,0.5783728361129761,-0.07945466041564941,0.32911115884780884,0.6389747858047485,-0.11338344216346741,0.35078948736190796,0.7205610275268555,-0.09644019603729248,0.36773523688316345,0.7645882368087769,-0.07022713869810104
hello,0.4174904525279999,0.9334504008293152,-8.053993383327906e-08,0.5008212327957153,0.8684021234512329,-0.04603532329201698,0.5715553760528564,0.737389326095581,-0.07399604469537735,0.5633265972137451,0.6247847676277161,-0.10162422806024551,0.48854535818099976,0.5872082114219666,-0.12910199165344238,0.5172250866889954,0.5331632494926453,-0.06564889848232269,0.5451764464378357,0.3431296944618225,-0.11247650533914566,0.5650100111961365,0.2209850251674652,-0.13815078139305115,0.578668475151062,0.12042197585105896,-0.1542241871356964,0.44003593921661377,0.5146377682685852,-0.06683863699436188,0.45162567496299744,0.5529584884643555,-0.14385496079921722,0.45394670963287354,0.686559796333313,-0.15774068236351013,0.45792117714881897,0.7729806303977966,-0.14865534007549286,0.37217795848846436,0.5356255769729614,-0.07086681574583054,0.3855229616165161,0.6150168776512146,-0.13425467908382416,0.40106847882270813,0.7277868986129761,-0.11778008192777634,0.41378533840179443,0.7909467220306396,-0.0893101766705513,0.31269657611846924,0.5769361853599548,-0.08051878213882446,0.3281494081020355,0.6428456902503967,-0.11457089334726334,0.3500404953956604,0.7237728238105774,-0.09859374165534973,0.3658459484577179,0.7637075185775757,-0.07387129217386246
hello,0.4144211411476135,0.9396787881851196,-1.319187106219033e-07,0.4974827766418457,0.8714863657951355,-0.04101235046982765,0.5662628412246704,0.7407382726669312,-0.06531229615211487,0.5584414601325989,0.6323388814926147,-0.09022694826126099,0.4846501052379608,0.5985071063041687,-0.11554846167564392,0.5121205449104309,0.5379040241241455,-0.05908746272325516,0.539991557598114,0.3489021956920624,-0.10224464535713196,0.558861494064331,0.2279273271560669,-0.1262708157300949,0.5725715160369873,0.12878960371017456,-0.14083775877952576,0.43697765469551086,0.5183181166648865,-0.06081511452794075,0.4479225277900696,0.5614271759986877,-0.1335836499929428,0.4495808184146881,0.6901849508285522,-0.14815065264701843,0.4541299641132355,0.7789455652236938,-0.13984006643295288,0.36990758776664734,0.5384760499000549,-0.0646737739443779,0.38275569677352905,0.6223921179771423,-0.12341742217540741,0.39739522337913513,0.7331452369689941,-0.10890242457389832,0.410590261220932,0.8008861541748047,-0.08197884261608124,0.31077176332473755,0.5789831280708313,-0.07375942915678024,0.3253875970840454,0.6465723514556885,-0.103614941239357,0.34644562005996704,0.725258469581604,-0.08777502924203873,0.3628087639808655,0.7685794830322266,-0.06323603540658951
